SKU,title,description,currency,price,brand,url,primary_category,sub_category_1,sub_category_2
1403494407,Back Scrubber Exfoliating Long Handled Bath Shower Brush for Men Women New Hangable Bath Brush Shower Brush - Plain Powder,"Features:<br>Type:Shower Brush<br>Material:PP + Nylon<br>Size:<br>Brush Head Length:8cm<br>Handle Length:36cm<br>Quantity:1 Pcs<br>Description:<br>1. Long handle which makes it easy to reach any part of your body.<br>2. Multi-function.it works great as a bath brush, back scrubber and cellulite massager.<br>3. Daily massager-log hand feeling, specially designs for hitting and massaging your body parts for relaxing yourself such as neck, shoulder and back.<br>4. Perfect for dry skin brushing.exfoliating, detoxing, improving circulation and lymphatic drainage.<br>5. Portable design, perfect for home or travel use.<br>Notice:<br>Due to the different monitor and light effect,the actual color maybe a slight different from the picture color.<br>Please allow 1-2cm differs due to manual measurement.",USD,7.7,Generic,https://www.walmart.com/ip/Back-Scrubber-Exfoliating-Long-Handled-Bath-Shower-Brush-for-Men-Women-New-Hangable-Bath-Brush-Shower-Brush-Plain-Powder/1403494407,Personal Care,Bath & Body,Bath & Shower
221998075,"Prospect Tea DECAF Peppermint Herbal Tea Pods,  Keurig 2.0 K-Cup Brewer Compatible, Peppermint Heights, 40 Count","It wakes taste buds and calms tummies. A far better alternative to antacids and menthol rubs, refreshing peppermint tea has long been used as a home-made remedy to calm digestive woes and alleviate symptoms of coughs, colds, and fevers. It’s no wonder ancient Greeks and Romans crowned themselves with peppermint at feasts, and that in North Africa, it is a sign of disrespect to refuse a glass of mint tea. Naturally caffeine free, Prospect Tea Co.’s Peppermint Heights, blends herbal tea leaves with natural peppermint. Brew a cup. Your senses will be exhilarated by cool mint as your spirit is warmed. Embrace the paradox.",USD,21.0,Prospect Tea Co.,https://www.walmart.com/ip/Prospect-Tea-DECAF-Peppermint-Herbal-Tea-Pods-Keurig-2-0-K-Cup-Brewer-Compatible-Peppermint-Heights-40-Count/221998075,Food,Beverages,Tea
451844350,"Schick Quattro for Women Razor Refill Blade Cartridges, Ultra Smooth, 4 Ct. + LA Cross Tweezers 71817","Made in Germany. 4 Blades for a close, smooth shave. 4 Ultra-Thin Blades for a close, smooth shave. Large Moisture Strip enriched with Aloe Vera and Vitamin E. Compact pivoting head to follow all your contours.",USD,13.49,Schick,https://www.walmart.com/ip/Schick-Quattro-for-Women-Razor-Refill-Blade-Cartridges-Ultra-Smooth-4-Ct-LA-Cross-Tweezers-71817/451844350,Personal Care,Shaving,Razors
986078770,"Scrubbing Bubbles Fresh Brush Flushables Refill, Toilet and Toilet Bowl Cleaner, Eliminates Odors and Limescale, Citrus Action Scent, 10ct","Advanced formula provides 4-in-1 cleaning power: eliminates odors, removes limescale and cleans under the rim and below the water
Fresh Citrus Action scent
Just flush the dirty pad away after use
100% biodegradable and septic safe
Antibacterial cleaner and toilet disinfectant",USD,15.0,Scrubbing Bubbles,https://www.walmart.com/ip/Scrubbing-Bubbles-Fresh-Brush-Flushables-Refill-Toilet-and-Toilet-Bowl-Cleaner-Eliminates-Odors-and-Limescale-Citrus-Action-Scent-10ct/986078770,Household Essentials,Household Essentials by Brand,Scrubbing Bubbles
797141024,"($20 VALUE) Dove Walmart Exclusive Refresh The Senses Bath and Body Gift Set, 4 Count","Looking to refresh your routine? Our new Dove Refresh The Senses Gift Set includes two refreshing skin care products and one hair care product. Made with 100% Skin-Natural Moisturizes, this Dove Pampering Shea Butter and Warm Vanilla Foaming Body Wash features an instant foam that gently lathers, leaving skin feeling soft for 24 hours. Dove Volume & Fullness Dry Shampoo is a quick way to refresh and transform your hair, leaving it fresh, clean and full of healthy-looking volume and body. Dove Acai Berry & Lotus Flower Antiperspirant Deodorant Dry Spray with ¼ Moisturizers with Natural Oil, offers effective 48-hour sweat and odor protection and is kind to your skin.  How to use these hair and skin care products: Pump this Dove foaming body wash into your palms. Spread all over your body and work into a lather with the pouf. Then allow the luscious shea butter and warm vanilla scent to fill your shower. Rinse away with warm water, to reveal transformed, touchably soft skin. Spray the antiperspirant dry spray 6"" from the underarm to feel the difference.",USD,14.98,Dove,https://www.walmart.com/ip/20-VALUE-Dove-Walmart-Exclusive-Refresh-The-Senses-Bath-and-Body-Gift-Set-4-Count/797141024,Personal Care,Bath & Body,Body Wash
552692616,Comfy Package 5 inch Plastic Stirrers/Straws for Coffee & Cocktail - Black [1000 Pack],"Comfy Package's quality 5-inch tall & 3-mm wide [1000 Count Value Pack] black Plastic Sip Stirrers / Straws are an essential tool to have around the house, office, or to serve to your customers. The Comfy Package disposable straws are great for coffee, tea, cocktail, or any hot or cold drink for mixing and sipping. The coffee stir sticks come in a value pack of 1000 so there is plenty to last without running out. Take your favorite drink to the next level with the Comfy Package Plastic Coffee Stirrers.",USD,20.86,Comfy Package,https://www.walmart.com/ip/Comfy-Package-5-inch-Plastic-Stirrers-Straws-for-Coffee-Cocktail-Black-1000-Pack/552692616?athbdg=L1600,Party & Occasions,Party Supplies,Party Tableware
601444509,Safavieh Madison Heather Floral Area Rug,"<p><b>Shop Safavieh at Walmart. Save Money. Live Better.</b></p><h2>Madison Rug Collection</h2><h3>High Styled Transitional Carpets</h3>The Madison Collection of high styled transitional carpets brings modern styling and brilliant colors to classic area rug design. Each rug in this marvelous collection is the latest in fashion-smart floor coverings specially designed for today's lavish contemporary and transitional home decor. Power loomed using durable yarns for easy-care, long lasting brilliance.",USD,37.89,Safavieh,https://www.walmart.com/ip/Safavieh-Madison-Heather-Floral-Area-Rug/601444509?variantFieldId=actual_color,Home,Decor,Rugs
1900291146,jiaroswwei Bamboo Charcoal Bag Odor Absorber Home Auto Air Purifier Freshener Deodorizer,"Specifications:<br>
Bamboo charcoal bag is made of SMS non-woven fabric material, the breathable adsorption is better, and it will not leakage carbon.<br>
The strong adsorption effect of bamboo charcoal, can adsorb bad smell.<br>
The outer layer is made of polyester fabric, which is not easy to expose carbon, it is not easy to wear,&nbsp; and the air permeability is good.<br>
Exquisite metal fasteners and cotton lanyard.<br>
You can place it anywhere if you like.<br>
Also suitable for your car, cabinet, etc.<br>
<br>
Item Name: Bamboo Charcoal Bag<br>
Material: Bamboo Charcoal Pellets, SMS Leakproof Layer, Polyester and Linen<br>
Net Content: 200g<br>
Features: Air Freshener, Odor Absorber, with Hole<br>
Size: 15cm x 19cm/5.91"" x 7.48"" (Approx.)<br>
<br>
Notes:<br>
Due to the light and screen setting difference, the item's color may be slightly different from the pictures.<br>
Please allow slight dimension difference due to different manual measurement.<br>
<br>
Package Includes:<br>
1 x Bamboo Charcoal Bag",USD,13.88,jiaroswwei,https://www.walmart.com/ip/jiaroswwei-Bamboo-Charcoal-Bag-Odor-Absorber-Home-Auto-Air-Purifier-Freshener-Deodorizer/1900291146?variantFieldId=actual_color,Household Essentials,Air Fresheners,Moisture Absorbers
730132767,Duro Bag White Butcher Paper Roll - 18,18 inches x 1000 feet. White Butcher paper.,USD,59.98,Duro Bag,https://www.walmart.com/ip/Duro-Bag-White-Butcher-Paper-Roll-18/730132767,Household Essentials,Paper & Plastic,Plastic Wrap
665575406,"ACT Total Care Anticavity Fluoride Mouthwash Dry Mouth, 33.8 Ounce 4 Pack",N/A,USD,53.11,ACT,https://www.walmart.com/ip/ACT-Total-Care-Anticavity-Fluoride-Mouthwash-Dry-Mouth-33-8-Ounce-4-Pack/665575406,Personal Care,Oral Care,Mouthwash
573285929,"Bug Zapper, 4000V High Powered Electric Mosquito Zapper, Fly Trap for Indoor and Outdoor, Waterproof Mosquito Killer with 15W Mosquito Light Bulb for Home, Bedroom, Kitchen, Office, Backyard","【Powerful High Voltage Bug Zapper】: Equipped powerful 4000V high voltage grid, kill any bug in a flash, also with 16W high-intensity ultraviolet lamp, release 363-368nm wavelength to attaches all kind insects, No used any chemicals, harmless to the human body.<br>
【Tough Waterproof Zapper Killer, Use Indoor&amp; Outdoor】: No matter the weather like, sunny or rain, just put mosquito trap in the place you need, and turn it on, ASB housing and unique waterproof design, use in any weather!<br>
【Kill Most Kind of Flying】: The Electric Bug Zapper can release specific wavelength to attract mosquitoes, gnats, aedes mosquitoes, flies, moths and other most insects. When the insect near the fly trap, the zapper will kill the insect with high voltage grid.<br>
【Detachable Tray, Easy to Clean】: With detachable tray in the bottom of mosquito killer, clean it regularly with the brush in package, easy to clean.<br>
【Top Coverage 2000 sq. ft., multi-scenario use】: This insects killer can cover at least 2000 sq. ft., all-round protect your home, can put the bug zapper in balcony, garden and courtyard. The convenient hanging hook can help to hang the place you like!",USD,22.99,Camkey,https://www.walmart.com/ip/Bug-Zapper-4000V-High-Powered-Electric-Mosquito-Fly-Trap-Indoor-Outdoor-Waterproof-Killer-15W-Light-Bulb-Home-Bedroom-Kitchen-Office-Backyard/573285929,Household Essentials,Pest Control,All Pest Control
807723519,"Mio Energy Tropical Fusion Liquid Water Enhancer, 1.62 Fl Oz, 3 Pack","<p>MiO Energy Tropical Fusion Liquid Water Enhancer, 1.62 fl oz, 3 Pack</p><p>Brand : generic</p><p></p><p>- Contains Caffeine - 60 mg/squeeze</p><p></p><br><p>MiO Energy Tropical Fusion Liquid Water Enhancer, 1.62 fl oz, 3 Pack</p>",USD,25.99,Generic,https://www.walmart.com/ip/Mio-Energy-Tropical-Fusion-Liquid-Water-Enhancer-1-62-Fl-Oz-3-Pack/807723519,Food,Beverages,Water Flavoring
197226096,"Treefrog Natural Air Freshener, Black Squash","<p>Treefrog Black Squash air freshener is designed with high quality water based gel that freshens and deodorizes with natural fragrances in your car or truck. Great to use in any room of your house or office, as well as any restroom or storage space. It contains fresh perfume and a highly evaluated enzyme of deodorant. Treefrog Black Squash air freshener absorbs odors and has a long-lasting fresh squash scent. Non-refillable container.</p>",USD,10.99,Treefrog,https://www.walmart.com/ip/Treefrog-Natural-Air-Freshener-Black-Squash/197226096,Household Essentials,Air Fresheners,All Air Fresheners
404195028,"Yous Auto Yellow Sticky Fly Trap Dual-Sided Sticky Trap Plastic Bug Insect Gnat Traps Sticky Board for Mosquitos Fungus Gnats, Flying Aphid, Whiteflies, Leaf Miners","&lt;b&gt;Parts List:&lt;/b&gt;&lt;br/&gt;&lt;br/&gt;&lt;b&gt;6 x Bee shape Sticky Insect Boards 6 x Butterfly shape sticky insect boards 6 x Mushroom shaped sticky Worm Boards 6 x Bird shape sticky insect boards 24 x Ties 10 x Sticks 1 x Seedling riser&lt;/b&gt;&lt;br/&gt;&lt;br/&gt;&lt;b&gt;Detailed description:&lt;/b&gt;&lt;br/&gt;&lt;br/&gt;&lt;b&gt;Material: sticky cardboard + plastic + wood&lt;/b&gt;&lt;br/&gt;Size:&lt;br/&gt;Bee: 9.5 x 7 cm&lt;br/&gt;Butterfly: 7.5 x 7.5 cm&lt;br/&gt;Mushroom: 9.3 x 7.5 cm&lt;br/&gt;Bird: 11 x 9 cm&lt;br/&gt;Ties: length 20 cm&lt;br/&gt;Wooden stick: 15 cm&lt;br/&gt;Seedling riser: 13.5 cm (Due to manual measurement, there will be an error of 1-3 cm.)&lt;br/&gt;&lt;br/&gt;",USD,8.09,Yous Auto,https://www.walmart.com/ip/Yous-Auto-Yellow-Sticky-Fly-Trap-Dual-Sided-Plastic-Bug-Insect-Gnat-Traps-Board-Mosquitos-Fungus-Gnats-Flying-Aphid-Whiteflies-Leaf-Miners/404195028,Household Essentials,Pest Control,Insect & Pest Traps
433270363,"Windfall Bamboo Charcoal Air Purifying Bag, Activated Charcoal Bags Odor Absorber, Moisture Absorber, Natural Car Air Freshener, Shoe Deodorizer, Odor Eliminators For Home",Site Description,USD,22.99,windfall,https://www.walmart.com/ip/Windfall-Bamboo-Charcoal-Air-Purifying-Bag-Activated-Bags-Odor-Absorber-Moisture-Natural-Car-Freshener-Shoe-Deodorizer-Eliminators-For-Home/433270363?variantFieldId=actual_color,Household Essentials,Air Fresheners,Moisture Absorbers
256135128,8pcs/pack 12mm Carp Slow Sinking Fruity Squid Flavour Fake Baits Dumbells Bait,"<p><strong>Features: </strong></p><p><br></p><p>*100% brand new and high quality</p><p>*Made of high quality material, durable and practical to use</p><p>*There are buoyancies throughout the range, slow sinking, which sinks under the weight of the hook, so the hook lays flat and the bait hovers just above, and super buoyant pop-up.</p><p>*They will make you hurl but the carp love ‘em. Available in 12mm Dumbells</p><p>*All products come with free hair stops that pull up inside the bait so the hair cannot be seen from above, a trick taken from some of the best plastic users in the country.</p><p>*This is a small but deadly range that will soon dominate the plastic baits scene.</p><p><br></p><p><strong>Specifications:</strong></p><p><br></p><p>*Material:TPR</p><p>*Size:12mm(Approx.)<br></p><p>*Color:Pink,Green<br></p><p><br></p><p><strong>Package Contents:</strong></p><p><br></p><p>8pcs/pack Dumbells Bait+1* Hair Stops<br></p><p><br></p><p><strong>Note:</strong></p><p>1. The real color of the item may be slightly different from the pictures shown on website caused by many factors such as brightness of your monitor and light brightness.</p><p>2. Please allow slight manual measurement deviation for the data. </p><p><br></p>",USD,7.59,MOYSON,https://www.walmart.com/ip/8pcs-pack-12mm-Carp-Slow-Sinking-Fruity-Squid-Flavour-Fake-Baits-Dumbells-Bait/256135128?variantFieldId=actual_color,Household Essentials,Pest Control,Insect & Pest Baits
2306297934,Dinnerware Baby Food Supplement Grinding Bowl Manual Food Grinder Baby Food Supplement,"<br>Baby Food Supplement Grinding Bowl Manual Food Grinder Baby Food Supplement<br>Description: The baby food grinder is stacked and stored without taking up any space. The bowl is made of non-toxic, tasteless and harmless to health PP material.<br> design: The product has 4 different types of grinding filters for processing different foods. It is also equipped with grinding rods, grinding spoons and spoons.<br> Features: It can be used to grind potatoes, sweet potatoes, carrots, pumpkins, meat and fish. All you have to do is steam them and grind them into a smooth paste.<br> Features: Different grinding filters have different uses. A grinding filter with many triangular protrusions is used to make carrots or cucumbers, and a filter covered with small holes is used to make juice.<br>   Specification:<br>         Product material: PP material<br>       Color: mint green, pink       Size: as shown below       Product features: grinding, juicing, filtering       Applicable<br> age: more than five months Package Contents:      1 X grinder set (boxed) notes:<br>      Due to manual measurement, please allow a measurement deviation of 1-2cm.<br>",USD,18.79,Ounabing,https://www.walmart.com/ip/Dinnerware-Baby-Food-Supplement-Grinding-Bowl-Manual-Food-Grinder-Baby-Food-Supplement/2306297934,Baby,Feeding,Toddler Feeding
725922415,"6"" Professional Hairdressing Hair Scissors Barber Shears Titanium Razor TIJERAS",Blue Titanium Shears Kit- Blue Titanium Regular Shears (6' inches)- Blue Titanium Thinning Shears (6' inches)- Full Blue Razor (Slide In Holder),USD,40.99,Zeepk,https://www.walmart.com/ip/6-Professional-Hairdressing-Hair-Scissors-Barber-Shears-Titanium-Razor-TIJERAS/725922415,Personal Care,Shaving,Razors
1626105668,Rust Remover Cleaning Foam Spray Destroying Bathroom Soap Scum for Porcelain Ceramics Use,"Features:Bathroom Suds Buster: Powerful bathroom foam eliminates suds, limescale and everyday dirt without scrubbing; leaving your bathroom cleaner, brighter and smelling fresher.Clean Your Bathroom without Scrubbing: Use this foam to clean and brighten your shower doors, tubs, tiles, countertops, vinyl shower curtains, floors and sinks.Fast and Effective: Removes stubborn soap scum, dirt, calcium rings and grime. Fast lathering spray in 30 seconds makes cleaning and sanitizing bathrooms easier than ever.Scenes to Be Used: Suitable for glass, fiberglass, plexiglass, ceramics, aluminum, stainless steel, brass, chrome, porcelain and artificial marble surfaces.After-service: If you have any questions after receiving the product, please feel free to contact us and we will provide you with a satisfactory answer.<br>Specification:Ingredients: Organic acids, surfactants, botanical fragrances, deionized water, etc.Capacity: 60ml<br>Storage: Cool and dry place<br>Weight: 85g<br>Size: 14*3.5*8.7cm<br><br>",USD,8.74,DanBook,https://www.walmart.com/ip/Rust-Remover-Cleaning-Foam-Spray-Destroying-Bathroom-Soap-Scum-for-Porcelain-Ceramics-Use/1626105668,Household Essentials,Bathroom Cleaning Supplies,Bathroom Cleaners
1515548167,ForestYashe Thick Heavy Duty Household Aluminum Foil Roll Food Safe Foil Wrap Barbecue Tinfoil Kitchen Tools Bakeware,"<br> Thick Heavy Duty Household Aluminum Foil Roll Food Safe Foil Wrap Barbecue Tinfoil Kitchen Tools<br> Features:<br>  EXTRA THICKNESS CLING: The ultra-thick heavy duty aluminum foil features a higher tensile strength and resilience, making it suitable for extreme household usage. This aluminum foil roll also provides better coverage and heat retention.<br> BEST VALUE: The ultra-thick silver foil wrapping paper provides much better value for money than normal heavy duty foils.<br> HEAVY DUTY HOUSEHOLD FOIL: This foil wrap dispenser is a is suitable kitchen wrap organizer for providing a thick layer of protection or coverage in high-temperature environments without breaking. It is great for even heat distribution and food coverage at home.<br> WIDE RANGE OF USES: Use this recycled aluminum foil it in the kitchen to cover up your freshly made hot dishes, to keep your barbecue supple and moist while it cooks, or to line your cookware in order to ensure even heat distribution<br> FOOD GRADE ALUMINUM FOIL: The premium cooking foil is pure and food-safe. It has passed all the food safe requirements tests and is free of any hazardous chemicals whatsoever.<br>  Specification:<br>   Material:Food Grade Aluminum Foil Paper  Width:30cm/11.8in<br>  Length:3m/118.1in;10m/393.7in<br>  Color: Sliver<br> Package Included:<br>   1 x Aluminum Foil Paper",USD,6.09,ForestYashe,https://www.walmart.com/ip/ForestYashe-Thick-Heavy-Duty-Household-Aluminum-Foil-Roll-Food-Safe-Foil-Wrap-Barbecue-Tinfoil-Kitchen-Tools-Bakeware/1515548167,Household Essentials,Paper & Plastic,Aluminum Foil
920692559,"Child Safety Door Locks, WeGuard 2 Pack Adhesive Baby Proof Cabinet Locks and Refrigerator Fridge Freezer Door Lock for Toddler Kids, Drawer Latches for Doors No Drill","<b>This children's refrigerator safety lock will provide your baby with a full range of refrigerator protection, such as preventing your baby from being caught by the refrigerator door, and preventing a series of uncontrollable accidents caused by children entering the refrigerator because of curiosity. Protect your baby's safety and make mothers feel more at ease.</b><br><br>

<b>Unique Design</b> - The safety lock is similar in color to the refrigerator and has a small appearance, which will not attract the baby's special attention.Moreover no spare parts and belts are needed, no worry the lock will clamped when opening or closing.<br>

<b>Easy To Operate</b>- Just One-hand operation, by pulling the two buttons of the lock, it will get unlocked and open the fridge door at the same time.When you close the fridge door, the lock will get locked automatically，no extra steps.<br>

<b>High Quality Materials</b> - Made of durable PC material, it won't damage after repeated use . Rectangular design freezer door lock can be used as a refrigerator handle and no worry the lock will clamped when opening or closing.<br>

<b>Easy To Install </b> - The back side comes with a strong adhesive. Stick to the place you want to use and tear off without leaving traces, no harm to the refrigerator. (Use after 24 hours of pasting for better results)<br>

<b>Range of Application</b> - This fridge lock doesn’t fit for all refrigerator in market, only suitable for single-door refrigerators and the flat width is greater than 1.26inch, or the fridge lock will not be useful continuously.<br><br>

<b>Installation Method:</b><br>
1.Confirm the location where the product is to be installed. You can test the position in the locked state.<br>
2.Wipe clean with a dry cloth on the part to be installed.<br>
3. Stick the product in a suitable position.<br>
4. The effect will be better after 24 hours of pasting.<br><br>

<b>Specification:</b><br>
Color: White / Gray<br>
Size: 4.4 * 2.6 * 0.9in<br>
Weight: 47.8g<br>
Material: ABS POM<br><br>

<b>Note:</b><br>
Please clean the pasted surface and keep it dry when you use it. Please do not touch it within 24 hours after attaching the protection, because the double-sided tape needs time to reinforce. It’s best not to show it to your baby when you post it, now babies learn things very quickly.<br><br>

<b>Package Including:</b><br>
2 x Refrigerator Security Lock",USD,9.99,WeGuard,https://www.walmart.com/ip/Child-Safety-Door-Locks-WeGuard-2-Pack-Adhesive-Baby-Proof-Cabinet-Locks-Refrigerator-Fridge-Freezer-Lock-Toddler-Kids-Drawer-Latches-Doors-No-Drill/920692559?variantFieldId=actual_color,Baby,Health & Safety,Baby Proofing
28932148,Parissa Cold Wax Hair Remover - 6 oz,Parissa Cold Wax Hair Remover - 6 oz,USD,11.89,Persian,https://www.walmart.com/ip/Parissa-Cold-Wax-Hair-Remover-6-oz/28932148,Personal Care,Shaving,Hair Removal
140687812,"Philips Sonicare Genuine W2 Optimal White Replacement Toothbrush Heads, Brush Heads 4, HX6064/65, White.","About this item
SUPERIOR WHITENING: Clinically proven to remove up to 100 percent more stains in 7 days than a manual toothbrush
SPECIAL DESIGN: Clinically proven to prevent new stains from forming with regular use
GENTLE and EFFECTIVE: Medium, densely packed bristles remove surface stains and whiten your teeth, while gently protecting your gums
NO GUESSING: Built in brush head replacement reminder lets you know when to replace your brush head, so you don’t have to remember
Better together: Get the most from any Sonicare click on handle with genuine Sonicare brush heads that are designed to work together and provide optimal performance


Product Description
Philips Sonicare Optimal White (Diamond Clean) BrushSync enabled replacement heads - 4pk White. Fits any Philips Sonicare click on brush and helps achieve whiter teeth in just 1 week vs a manual toothbrush.

Set Contains:
4 x W2 Optimal White Standard sonic toothbrush heads",USD,25.0,Generic,https://www.walmart.com/ip/Philips-Sonicare-Genuine-W2-Optimal-White-Replacement-Toothbrush-Heads-Brush-Heads-4-HX6064-65-White/140687812,Personal Care,Oral Care,Electric Toothbrush Heads
901392073,"Kleenex Cooling Lotion Facial Tissues, 45 Tissues per Cube Box, 18 Pack (810 Tissues Total)","Kleenex Cooling Lotion tissues are the only tissue that cools on contact & are America’s most soothing tissue* (among national brands). Cooling tissues are perfect for anyone suffering from a cold, flu, or allergies because they provide instant cooling relief. Thick & absorbent & dermatologist tested, Cooling Lotion tissues have a unique lotion formulation that is made with coconut oil and vitamin E. Tissue boxes come in a variety of colors, designs, and sizes that blend beautifully into your home decor. Put your trust in Kleenex Brand tissues, the only brand of tissues comforting and caring for noses since 1924. Kimberly-Clark is proud to provide $4 million through May 31, 2020, to support World Wildlife Fund’s efforts to protect forests and other critical ecosystems. ‘WWF’ and ‘World Wildlife Fund’ are WWF Registered Trademarks. 1986 Panda Symbol WWF.",USD,68.99,Kleenex,https://www.walmart.com/ip/Kleenex-Cooling-Lotion-Facial-Tissues-45-Tissues-per-Cube-Box-18-Pack-810-Tissues-Total/901392073,Household Essentials,Paper & Plastic,Facial Tissue
441671297,1Pc PROSOCO Consolideck Cleaner/Degreaser (1 GL),"<br>Cuts through greasy, oily residue on concrete floors; Safer alternative to traditional solvents and harsh acids; pH: 8.0–9.0; Highly concentrated; dilute 4 parts product to 200 parts water; Non-flammable and water soluble;<br>",USD,129.88,Prosoco,https://www.walmart.com/ip/1Pc-PROSOCO-Consolideck-Cleaner-Degreaser-1-GL/441671297,Household Essentials,Cleaning Supplies,Kitchen Cleaners
193722490,"Air Wick Stick Ups Air Freshener, Lavender and Chamomile, 2 Count","<p>Air Wick Stick Ups solid air fresheners are a versatile and convenient solution to great fragrance in small spaces. Place them at the source of odors around the house such as in the bathroom, next to the cat's litter box, or in the trash can. Each puck can last up to 30 days, and 2 pucks are included in each package.</p>",USD,6.55,Air Wick,https://www.walmart.com/ip/Air-Wick-Stick-Ups-Air-Freshener-Lavender-and-Chamomile-2-Count/193722490,Household Essentials,Household Essentials by Brand,Air Wick
722252625,"JL Prime 100 Silver Plastic Cups, 9 Oz Heavy Duty Reusable Disposable Silver Rim Clear Plastic Cups, Old Fashioned Tumblers, Hard Plastic Drinking Cups for Party and Wedding","<b>Get Your Drinks with Fancy 100 Silver Plastic Cups, 9 Oz Heavy Duty Reusable Disposable Silver Rim Clear Plastic Cups, Old Fashioned Tumblers, Hard Plastic Drinking Cups for Party and Wedding </b><br><br><b>PREMIUM 9oz SILVER RIM PLASTIC CUPS</b> from JL Prime are the heavy duty higher quality choice perfect for your party, dinner, family reunion, wedding, reception, corporate event, or restaurant. These are a big step up from the usual flimsy clear and white cups people are used to. All your guests will be impressed with these disposable silver plastic cups. And you will appreciate the fast, easy clean-up.<br><br><b>NICE SMALL SIZE</b> with a top measuring 3.5????, bottom is 2.1????, and they're 2.85???? high. These 9 oz heavy duty reusable disposable silver rim clear plastic cups are just right for serving soda, wine, beer, juices and everything else. They make a nice everyday cup to have around the house so you aren't always washing cups. We put 100 in this pack, enough to serve about 80 people. Check out the other colors we offer. You may want to get several packs in different colors to match your decor, occasion, or personal favorites. <br><br><b>MICROWAVE UNSAFE, HAND WASH ONLY. </b><br><br><b>100% MONEY BACK GUARANTEE</b> ensures this will be your best bet for a pleasing no-risk purchase. Many customers love these cups so much they return to buy more. HURRY AND BUY NOW while we still have a fresh shipment in stock. These will make a much appreciated gift for friends, family, and co-workers.",USD,16.99,JL Prime,https://www.walmart.com/ip/JL-Prime-100-Silver-Plastic-Cups-9-Oz-Heavy-Duty-Reusable-Disposable-Rim-Clear-Old-Fashioned-Tumblers-Hard-Drinking-Cups-Party-Wedding/722252625,Party & Occasions,Party Supplies,Party Tableware
839802357,Suave Fresh Vibes Deodorant Stick Aluminum Free 48 Hour Deodorant Protection Berry Bliss Dermatologist Tested Body Deodorant 1.2 OZ,"Fresh vibes and juicy scents ahead with the Suave Fresh Vibes Berry Bliss Deodorant Stick! Feel your berry best with the juicy berry fragrance of our Suave Fresh Vibes Berry Bliss Deodorant Stick. This aluminum-free body deodorant stick will keep you smelling berry good in between all day-to-day activities! Our Suave Fresh Vibes Berry Bliss Deodorant Stick is dermatologist tested with 48 hour odor protection to keep you feeling dry and smelling amazing. To use: apply deo to underarms only and use with an adult. Our Fresh Vibes Berry Bliss fragrance is also available as a deodorant body spray. Sweeter days are ahead with the full collection of juicy fruit Suave Fresh Vibes Deodorant Body Sprays and Deodorant Sticks. Keep the whole family feeling fresh. You can also shop for the family with our collections of women's deodorant and antiperspirant for men. At Suave, we have been helping America live beautifully since 1937. We believe everyone deserves access to beauty that sparks happiness for your hair, body, and soul. Since the 1940s, we have been developing safe, high-quality ingredients designed to bring joy to you and your entire family as you use them every day. Whatever you and your families’ personal care needs, you can have complete confidence that Suave products will help you boost your mind, body and spirit while adhering to the highest global safety and quality standards. Globally Suave does not test on animals and is Certified Cruelty-free by PETA.",USD,1.18,Suave,https://www.walmart.com/ip/Suave-Fresh-Vibes-Deodorant-Stick-Aluminum-Free-48-Hour-Deodorant-Protection-Berry-Bliss-Dermatologist-Tested-Body-Deodorant-1-2-OZ/839802357,Beauty,Bath & Body,Deodorants & Antiperspirants
35902498,"Renuzit Adjustable Solid Gel Air Freshener Cone, Forever Raspberry, Nonstop Freshness, 7 Ounces, 6 Cones","Like a basket full of fresh-picked raspberries, Forever Raspberry air freshener cone is perfect to make any room of your home smell like a summer day at the Farmer’s Market. Fill small spaces with the fresh aromas from a Renuzit Gel Cone Air Freshener. The Forever Raspberry air freshener adds the ultimate comforting touch to every room, particularly your small spaces such as bathrooms, night tables, closets and next to the kitchen sink. Renuzit Cone Air Fresheners are made with 98% biodegradable gel. Now non-stop freshness for up to 3 weeks in every cone. Simple to use with no outlets or batteries needed. Solid air freshener cone adjusts to the level of fragrance perfect for you. Instructions: 1. Tear plastic around the perforation. 2. Holding the top and bottom in each hand, twist apart from each other. 3. Lift to expose gel. Simply pull to your preferred fragrance level – pull all the way up for the most fragrance and twist down to decrease fragrance level. The more exposed, the more scent release. Safe Handling Instructions: KEEP OUT OF REACH OF CHILDREN AND PETS. AVOID EXTREME HEAT OR COLD. This package contains 6 Renuzit Gel Air Freshener Cones in Forever Raspberry scent.",USD,27.99,Renuzit,https://www.walmart.com/ip/Renuzit-Adjustable-Solid-Gel-Air-Freshener-Cone-Forever-Raspberry-Nonstop-Freshness-7-Ounces-6-Cones/35902498,Household Essentials,Air Fresheners,Gel Air Fresheners
1225871637,Mean Green Mildew Destroyer with Bleach 32 FL. OZ,<p>Mean Green Mildew Destroyer with Bleach 32 FL. OZ</p>,USD,21.99,Mean Green,https://www.walmart.com/ip/Mean-Green-Mildew-Destroyer-with-Bleach-32-FL-OZ/1225871637,Household Essentials,Bathroom Cleaning Supplies,Bathroom Cleaners
